filename,width,height,class,xmin,ymin,xmax,ymax,plate_content
2bd26c63ebf598b7_jpg.rf.e7aa2dc7e2a75ad66d167482a105558b.jpg,416.0,416.0,vehicle,1.0,76.0,99.0,196.0,
2bd26c63ebf598b7_jpg.rf.e7aa2dc7e2a75ad66d167482a105558b.jpg,416.0,416.0,vehicle,28.0,73.0,378.0,379.0,
5a3f94aa35766f31_jpg.rf.f259f4cd77838504054fa33a7a8116ef.jpg,416.0,416.0,license-plate,71.0,136.0,93.0,151.0,
5a3f94aa35766f31_jpg.rf.f259f4cd77838504054fa33a7a8116ef.jpg,416.0,416.0,license-plate,136.0,101.0,149.0,114.0,
5a3f94aa35766f31_jpg.rf.f259f4cd77838504054fa33a7a8116ef.jpg,416.0,416.0,license-plate,279.0,158.0,318.0,182.0,
5a3f94aa35766f31_jpg.rf.f259f4cd77838504054fa33a7a8116ef.jpg,416.0,416.0,vehicle,22.0,84.0,156.0,211.0,
5a3f94aa35766f31_jpg.rf.f259f4cd77838504054fa33a7a8116ef.jpg,416.0,416.0,vehicle,105.0,66.0,188.0,158.0,
5a3f94aa35766f31_jpg.rf.f259f4cd77838504054fa33a7a8116ef.jpg,416.0,416.0,vehicle,245.0,70.0,411.0,270.0,
5a3f94aa35766f31_jpg.rf.f259f4cd77838504054fa33a7a8116ef.jpg,416.0,416.0,vehicle,272.0,52.0,362.0,72.0,
aac1aaaf824b63dd_jpg.rf.fdb96649c713cd73499dfc74d5474dff.jpg,416.0,416.0,license-plate,18.0,143.0,34.0,155.0,
aac1aaaf824b63dd_jpg.rf.fdb96649c713cd73499dfc74d5474dff.jpg,416.0,416.0,license-plate,188.0,235.0,238.0,265.0,
aac1aaaf824b63dd_jpg.rf.fdb96649c713cd73499dfc74d5474dff.jpg,416.0,416.0,vehicle,0.0,104.0,75.0,200.0,
2adddd0b09bb0f17_jpg.rf.fe13745361c1126ce4fb283ff48380c0.jpg,416.0,416.0,license-plate,174.0,201.0,244.0,248.0,
2adddd0b09bb0f17_jpg.rf.fe13745361c1126ce4fb283ff48380c0.jpg,416.0,416.0,vehicle,24.0,20.0,400.0,382.0,
0fbd1b85fc01d2ae_jpg.rf.fe227b3fd4422d42c57f875929dce42c.jpg,416.0,416.0,license-plate,31.0,282.0,60.0,311.0,
0fbd1b85fc01d2ae_jpg.rf.fe227b3fd4422d42c57f875929dce42c.jpg,416.0,416.0,vehicle,0.0,195.0,42.0,335.0,
0fbd1b85fc01d2ae_jpg.rf.fe227b3fd4422d42c57f875929dce42c.jpg,416.0,416.0,vehicle,0.0,131.0,46.0,173.0,
0fbd1b85fc01d2ae_jpg.rf.fe227b3fd4422d42c57f875929dce42c.jpg,416.0,416.0,vehicle,0.0,128.0,91.0,206.0,
0fbd1b85fc01d2ae_jpg.rf.fe227b3fd4422d42c57f875929dce42c.jpg,416.0,416.0,vehicle,23.0,117.0,395.0,369.0,
0ee91c4938b6e7ee_jpg.rf.fee1f92dd461febca82abd99efd9a362.jpg,416.0,416.0,license-plate,0.0,70.0,11.0,74.0,
0ee91c4938b6e7ee_jpg.rf.fee1f92dd461febca82abd99efd9a362.jpg,416.0,416.0,license-plate,164.0,230.0,241.0,258.0,
0ee91c4938b6e7ee_jpg.rf.fee1f92dd461febca82abd99efd9a362.jpg,416.0,416.0,vehicle,0.0,57.0,50.0,87.0,
0ee91c4938b6e7ee_jpg.rf.fee1f92dd461febca82abd99efd9a362.jpg,416.0,416.0,vehicle,2.0,49.0,416.0,278.0,
0ee91c4938b6e7ee_jpg.rf.fee1f92dd461febca82abd99efd9a362.jpg,416.0,416.0,vehicle,45.0,57.0,66.0,70.0,
0ee91c4938b6e7ee_jpg.rf.fee1f92dd461febca82abd99efd9a362.jpg,416.0,416.0,vehicle,65.0,57.0,77.0,69.0,
621837d55c229864_jpg.rf.fce67724dbce8d9e18ee66ea428c333d.jpg,416.0,416.0,license-plate,126.0,215.0,187.0,275.0,
621837d55c229864_jpg.rf.fce67724dbce8d9e18ee66ea428c333d.jpg,416.0,416.0,vehicle,31.0,103.0,47.0,122.0,
621837d55c229864_jpg.rf.fce67724dbce8d9e18ee66ea428c333d.jpg,416.0,416.0,vehicle,50.0,105.0,82.0,123.0,
621837d55c229864_jpg.rf.fce67724dbce8d9e18ee66ea428c333d.jpg,416.0,416.0,vehicle,84.0,108.0,113.0,132.0,
621837d55c229864_jpg.rf.fce67724dbce8d9e18ee66ea428c333d.jpg,416.0,416.0,vehicle,88.0,30.0,377.0,351.0,
548a8e997a66a0c4_jpg.rf.0139e770d085929090f1bc9a1b969325.jpg,416.0,416.0,license-plate,172.0,204.0,211.0,229.0,
548a8e997a66a0c4_jpg.rf.0139e770d085929090f1bc9a1b969325.jpg,416.0,416.0,license-plate,291.0,195.0,301.0,200.0,
548a8e997a66a0c4_jpg.rf.0139e770d085929090f1bc9a1b969325.jpg,416.0,416.0,vehicle,75.0,120.0,342.0,331.0,
9ebbaf4d1f8d6e7b_jpg.rf.0ba4adf37e24b2b3287ca9cccec3e92b.jpg,416.0,416.0,license-plate,163.0,158.0,236.0,231.0,
9ebbaf4d1f8d6e7b_jpg.rf.0ba4adf37e24b2b3287ca9cccec3e92b.jpg,416.0,416.0,vehicle,8.0,0.0,410.0,415.0,
3e2306f2cf4b2c67_jpg.rf.0ecdd619e71bd71e2b12f742672c5229.jpg,416.0,416.0,license-plate,231.0,264.0,285.0,300.0,
3e2306f2cf4b2c67_jpg.rf.0ecdd619e71bd71e2b12f742672c5229.jpg,416.0,416.0,vehicle,36.0,34.0,399.0,393.0,
659dbf4f8c0fd29d_jpg.rf.0a5d58d700e7266920ed6d9418308f84.jpg,416.0,416.0,license-plate,239.0,348.0,311.0,398.0,
659dbf4f8c0fd29d_jpg.rf.0a5d58d700e7266920ed6d9418308f84.jpg,416.0,416.0,vehicle,80.0,0.0,415.0,415.0,
659dbf4f8c0fd29d_jpg.rf.0a5d58d700e7266920ed6d9418308f84.jpg,416.0,416.0,vehicle,316.0,74.0,372.0,120.0,
659dbf4f8c0fd29d_jpg.rf.0a5d58d700e7266920ed6d9418308f84.jpg,416.0,416.0,vehicle,364.0,92.0,416.0,140.0,
43b1b0028dd2db8d_jpg.rf.163eebe0fa7241a2fa3fe53c59813adf.jpg,416.0,416.0,license-plate,208.0,282.0,274.0,305.0,
43b1b0028dd2db8d_jpg.rf.163eebe0fa7241a2fa3fe53c59813adf.jpg,416.0,416.0,vehicle,58.0,135.0,328.0,377.0,
99c9c657582f958f_jpg.rf.1426668ee2023032845d5c518d164012.jpg,416.0,416.0,license-plate,39.0,256.0,50.0,270.0,
99c9c657582f958f_jpg.rf.1426668ee2023032845d5c518d164012.jpg,416.0,416.0,license-plate,122.0,296.0,149.0,326.0,
99c9c657582f958f_jpg.rf.1426668ee2023032845d5c518d164012.jpg,416.0,416.0,vehicle,39.0,185.0,230.0,298.0,
99c9c657582f958f_jpg.rf.1426668ee2023032845d5c518d164012.jpg,416.0,416.0,vehicle,115.0,176.0,376.0,376.0,
25d5c2fbd8b99662_jpg.rf.161b81359c98dba156768154d68ad57a.jpg,416.0,416.0,license-plate,357.0,298.0,376.0,338.0,
25d5c2fbd8b99662_jpg.rf.161b81359c98dba156768154d68ad57a.jpg,416.0,416.0,vehicle,5.0,24.0,409.0,396.0,
25d5c2fbd8b99662_jpg.rf.161b81359c98dba156768154d68ad57a.jpg,416.0,416.0,vehicle,322.0,59.0,416.0,198.0,
2f90aaa72744452d_jpg.rf.0e17c4efd3453d01e55c27ab451054f3.jpg,416.0,416.0,license-plate,165.0,219.0,236.0,238.0,
2f90aaa72744452d_jpg.rf.0e17c4efd3453d01e55c27ab451054f3.jpg,416.0,416.0,license-plate,313.0,167.0,336.0,178.0,
2f90aaa72744452d_jpg.rf.0e17c4efd3453d01e55c27ab451054f3.jpg,416.0,416.0,vehicle,0.0,83.0,416.0,280.0,
2619ec27a314e69c_jpg.rf.0d1598cec705deb61d2274477036771f.jpg,416.0,416.0,license-plate,0.0,223.0,61.0,308.0,
2619ec27a314e69c_jpg.rf.0d1598cec705deb61d2274477036771f.jpg,416.0,416.0,vehicle,0.0,17.0,394.0,405.0,
44afab29f5fa0abf_jpg.rf.189fa2c400a597627c68eb9a0d010e8b.jpg,416.0,416.0,license-plate,119.0,302.0,211.0,348.0,
44afab29f5fa0abf_jpg.rf.189fa2c400a597627c68eb9a0d010e8b.jpg,416.0,416.0,license-plate,382.0,247.0,415.0,274.0,
44afab29f5fa0abf_jpg.rf.189fa2c400a597627c68eb9a0d010e8b.jpg,416.0,416.0,vehicle,0.0,121.0,264.0,395.0,
44afab29f5fa0abf_jpg.rf.189fa2c400a597627c68eb9a0d010e8b.jpg,416.0,416.0,vehicle,158.0,133.0,416.0,320.0,
44afab29f5fa0abf_jpg.rf.189fa2c400a597627c68eb9a0d010e8b.jpg,416.0,416.0,vehicle,340.0,166.0,408.0,186.0,
4cb48c8bf41b70a4_jpg.rf.1a2d8feecb685c397886de880db57c5d.jpg,416.0,416.0,license-plate,158.0,223.0,255.0,278.0,
4cb48c8bf41b70a4_jpg.rf.1a2d8feecb685c397886de880db57c5d.jpg,416.0,416.0,vehicle,0.0,0.0,416.0,378.0,
88fc866f92860d70_jpg.rf.15f733df4a6ad896778e8f8a196acfc1.jpg,416.0,416.0,license-plate,221.0,294.0,283.0,324.0,
724307be418b2ed2_jpg.rf.18376617b09decaf0d49b8f748c8977e.jpg,416.0,416.0,license-plate,85.0,231.0,128.0,276.0,
724307be418b2ed2_jpg.rf.18376617b09decaf0d49b8f748c8977e.jpg,416.0,416.0,vehicle,30.0,23.0,416.0,380.0,
724307be418b2ed2_jpg.rf.18376617b09decaf0d49b8f748c8977e.jpg,416.0,416.0,vehicle,30.0,97.0,112.0,149.0,
724307be418b2ed2_jpg.rf.18376617b09decaf0d49b8f748c8977e.jpg,416.0,416.0,vehicle,314.0,107.0,341.0,132.0,
724307be418b2ed2_jpg.rf.18376617b09decaf0d49b8f748c8977e.jpg,416.0,416.0,vehicle,338.0,110.0,356.0,129.0,
724307be418b2ed2_jpg.rf.18376617b09decaf0d49b8f748c8977e.jpg,416.0,416.0,vehicle,353.0,109.0,367.0,127.0,
724307be418b2ed2_jpg.rf.18376617b09decaf0d49b8f748c8977e.jpg,416.0,416.0,vehicle,379.0,109.0,395.0,125.0,
724307be418b2ed2_jpg.rf.18376617b09decaf0d49b8f748c8977e.jpg,416.0,416.0,vehicle,395.0,111.0,403.0,124.0,
932eef14e5ee78b2_jpg.rf.205053889cf761b26dc8164b3548848c.jpg,416.0,416.0,license-plate,162.0,254.0,275.0,290.0,
932eef14e5ee78b2_jpg.rf.205053889cf761b26dc8164b3548848c.jpg,416.0,416.0,vehicle,8.0,0.0,410.0,296.0,
911e694dcc0814bf_jpg.rf.14c36fe93e30afbdbb6c158735e6e3fd.jpg,416.0,416.0,license-plate,44.0,71.0,58.0,80.0,
911e694dcc0814bf_jpg.rf.14c36fe93e30afbdbb6c158735e6e3fd.jpg,416.0,416.0,license-plate,207.0,85.0,215.0,95.0,
911e694dcc0814bf_jpg.rf.14c36fe93e30afbdbb6c158735e6e3fd.jpg,416.0,416.0,license-plate,329.0,276.0,361.0,344.0,
911e694dcc0814bf_jpg.rf.14c36fe93e30afbdbb6c158735e6e3fd.jpg,416.0,416.0,license-plate,374.0,197.0,396.0,213.0,
911e694dcc0814bf_jpg.rf.14c36fe93e30afbdbb6c158735e6e3fd.jpg,416.0,416.0,vehicle,0.0,65.0,32.0,137.0,
911e694dcc0814bf_jpg.rf.14c36fe93e30afbdbb6c158735e6e3fd.jpg,416.0,416.0,vehicle,15.0,103.0,409.0,388.0,
911e694dcc0814bf_jpg.rf.14c36fe93e30afbdbb6c158735e6e3fd.jpg,416.0,416.0,vehicle,33.0,36.0,134.0,101.0,
911e694dcc0814bf_jpg.rf.14c36fe93e30afbdbb6c158735e6e3fd.jpg,416.0,416.0,vehicle,160.0,50.0,233.0,115.0,
911e694dcc0814bf_jpg.rf.14c36fe93e30afbdbb6c158735e6e3fd.jpg,416.0,416.0,vehicle,206.0,51.0,416.0,236.0,
2fe1f00b77a110a0_jpg.rf.212176020f6182f5999a3a839e194fa3.jpg,416.0,416.0,license-plate,169.0,212.0,246.0,236.0,
2fe1f00b77a110a0_jpg.rf.212176020f6182f5999a3a839e194fa3.jpg,416.0,416.0,vehicle,81.0,90.0,337.0,350.0,
460753acbd6e6dad_jpg.rf.1837e1f26757e554951ae5e0a65aa2b4.jpg,416.0,416.0,license-plate,55.0,139.0,69.0,150.0,
460753acbd6e6dad_jpg.rf.1837e1f26757e554951ae5e0a65aa2b4.jpg,416.0,416.0,license-plate,120.0,287.0,176.0,332.0,
460753acbd6e6dad_jpg.rf.1837e1f26757e554951ae5e0a65aa2b4.jpg,416.0,416.0,vehicle,0.0,72.0,84.0,158.0,
460753acbd6e6dad_jpg.rf.1837e1f26757e554951ae5e0a65aa2b4.jpg,416.0,416.0,vehicle,34.0,79.0,159.0,163.0,
460753acbd6e6dad_jpg.rf.1837e1f26757e554951ae5e0a65aa2b4.jpg,416.0,416.0,vehicle,44.0,39.0,354.0,378.0,
460753acbd6e6dad_jpg.rf.1837e1f26757e554951ae5e0a65aa2b4.jpg,416.0,416.0,vehicle,55.0,71.0,125.0,92.0,
a823532e163f5722_jpg.rf.1b0324e32202c4799ebf3de7df2b2fff.jpg,416.0,416.0,license-plate,111.0,297.0,188.0,376.0,
a823532e163f5722_jpg.rf.1b0324e32202c4799ebf3de7df2b2fff.jpg,416.0,416.0,vehicle,21.0,1.0,415.0,415.0,
19eba8ac64eed194_jpg.rf.20bd6b9a33aa4534c8e62a5f61ee41af.jpg,416.0,416.0,license-plate,105.0,162.0,145.0,203.0,
19eba8ac64eed194_jpg.rf.20bd6b9a33aa4534c8e62a5f61ee41af.jpg,416.0,416.0,vehicle,0.0,20.0,392.0,309.0,
19eba8ac64eed194_jpg.rf.20bd6b9a33aa4534c8e62a5f61ee41af.jpg,416.0,416.0,vehicle,393.0,59.0,416.0,348.0,
1edfbe8c28a86caf_jpg.rf.1dd07633abdf8f17e32a3d1aa530a454.jpg,416.0,416.0,license-plate,166.0,230.0,240.0,257.0,
1edfbe8c28a86caf_jpg.rf.1dd07633abdf8f17e32a3d1aa530a454.jpg,416.0,416.0,vehicle,81.0,122.0,324.0,405.0,
5daafbcf76fa6602_jpg.rf.14442dd74aa0e629fe892e73fb65e71f.jpg,416.0,416.0,license-plate,164.0,291.0,228.0,317.0,
5daafbcf76fa6602_jpg.rf.14442dd74aa0e629fe892e73fb65e71f.jpg,416.0,416.0,vehicle,0.0,73.0,66.0,326.0,
5daafbcf76fa6602_jpg.rf.14442dd74aa0e629fe892e73fb65e71f.jpg,416.0,416.0,vehicle,64.0,13.0,353.0,378.0,
5daafbcf76fa6602_jpg.rf.14442dd74aa0e629fe892e73fb65e71f.jpg,416.0,416.0,vehicle,316.0,17.0,416.0,204.0,
017527da8bfeb97d_jpg.rf.17672ad4e825cf9ef7ec613f6be6347e.jpg,416.0,416.0,license-plate,213.0,187.0,321.0,230.0,
017527da8bfeb97d_jpg.rf.17672ad4e825cf9ef7ec613f6be6347e.jpg,416.0,416.0,vehicle,1.0,155.0,42.0,269.0,
017527da8bfeb97d_jpg.rf.17672ad4e825cf9ef7ec613f6be6347e.jpg,416.0,416.0,vehicle,43.0,157.0,59.0,288.0,
017527da8bfeb97d_jpg.rf.17672ad4e825cf9ef7ec613f6be6347e.jpg,416.0,416.0,vehicle,47.0,106.0,96.0,305.0,
017527da8bfeb97d_jpg.rf.17672ad4e825cf9ef7ec613f6be6347e.jpg,416.0,416.0,vehicle,53.0,79.0,264.0,347.0,
017527da8bfeb97d_jpg.rf.17672ad4e825cf9ef7ec613f6be6347e.jpg,416.0,416.0,vehicle,63.0,0.0,415.0,415.0,
12b7ea40074d3b20_jpg.rf.1d9f76176d57b1dfce50f79ed0082b87.jpg,416.0,416.0,license-plate,122.0,304.0,288.0,342.0,
12b7ea40074d3b20_jpg.rf.1d9f76176d57b1dfce50f79ed0082b87.jpg,416.0,416.0,vehicle,0.0,0.0,415.0,415.0,
7f9740e95a74f2b9_jpg.rf.1e44a6577ba658d57491a4836bbd3f58.jpg,416.0,416.0,license-plate,104.0,196.0,303.0,251.0,
7f9740e95a74f2b9_jpg.rf.1e44a6577ba658d57491a4836bbd3f58.jpg,416.0,416.0,vehicle,0.0,0.0,415.0,369.0,
87793700161a7a6b_jpg.rf.22eb55ad16b7ad20478d19ee6b3ff877.jpg,416.0,416.0,license-plate,183.0,277.0,295.0,318.0,
87793700161a7a6b_jpg.rf.22eb55ad16b7ad20478d19ee6b3ff877.jpg,416.0,416.0,vehicle,0.0,133.0,13.0,241.0,
87793700161a7a6b_jpg.rf.22eb55ad16b7ad20478d19ee6b3ff877.jpg,416.0,416.0,vehicle,0.0,111.0,27.0,144.0,
87793700161a7a6b_jpg.rf.22eb55ad16b7ad20478d19ee6b3ff877.jpg,416.0,416.0,vehicle,16.0,23.0,388.0,380.0,
87793700161a7a6b_jpg.rf.22eb55ad16b7ad20478d19ee6b3ff877.jpg,416.0,416.0,vehicle,298.0,2.0,416.0,309.0,
74ee6d1b58ae2e70_jpg.rf.1bd30d8bd1c71d1656ca9de97251ad27.jpg,416.0,416.0,license-plate,177.0,238.0,243.0,258.0,
74ee6d1b58ae2e70_jpg.rf.1bd30d8bd1c71d1656ca9de97251ad27.jpg,416.0,416.0,vehicle,89.0,44.0,327.0,332.0,
08481c03daf6f35d_jpg.rf.227b7230a71039b5f5a5b6803aa1e22c.jpg,416.0,416.0,license-plate,129.0,366.0,287.0,416.0,
08481c03daf6f35d_jpg.rf.227b7230a71039b5f5a5b6803aa1e22c.jpg,416.0,416.0,vehicle,0.0,0.0,409.0,415.0,
5a96f5e1f9be8d42_jpg.rf.1e4bf1c059627c1d842115568aec203b.jpg,416.0,416.0,license-plate,106.0,285.0,195.0,325.0,
5a96f5e1f9be8d42_jpg.rf.1e4bf1c059627c1d842115568aec203b.jpg,416.0,416.0,vehicle,25.0,44.0,416.0,379.0,
2d40d6e377c82ec9_jpg.rf.28e8161f6c504b302c1a50f27dd59e45.jpg,416.0,416.0,license-plate,15.0,265.0,148.0,316.0,
2d40d6e377c82ec9_jpg.rf.28e8161f6c504b302c1a50f27dd59e45.jpg,416.0,416.0,vehicle,0.0,50.0,415.0,352.0,
955a8e4c8ba8116e_jpg.rf.1cacebe375a3efadbb23d3e523f19763.jpg,416.0,416.0,license-plate,245.0,232.0,343.0,287.0,
955a8e4c8ba8116e_jpg.rf.1cacebe375a3efadbb23d3e523f19763.jpg,416.0,416.0,vehicle,1.0,66.0,98.0,221.0,
955a8e4c8ba8116e_jpg.rf.1cacebe375a3efadbb23d3e523f19763.jpg,416.0,416.0,vehicle,19.0,19.0,415.0,415.0,
16c15b29b30148c2_jpg.rf.2f2dd33f4c36d5984bac383e9c9c2972.jpg,416.0,416.0,license-plate,103.0,278.0,223.0,323.0,
16c15b29b30148c2_jpg.rf.2f2dd33f4c36d5984bac383e9c9c2972.jpg,416.0,416.0,vehicle,0.0,63.0,104.0,257.0,
16c15b29b30148c2_jpg.rf.2f2dd33f4c36d5984bac383e9c9c2972.jpg,416.0,416.0,vehicle,32.0,38.0,397.0,383.0,
3d98e3713783e82d_jpg.rf.2b09c12e7a3230ae02ba57e52fec82f2.jpg,416.0,416.0,license-plate,12.0,63.0,24.0,68.0,
3d98e3713783e82d_jpg.rf.2b09c12e7a3230ae02ba57e52fec82f2.jpg,416.0,416.0,license-plate,384.0,228.0,409.0,277.0,
43339d9cbca470e4_jpg.rf.2092d252b23417fbd449789aa17aea91.jpg,416.0,416.0,license-plate,249.0,144.0,306.0,187.0,
43339d9cbca470e4_jpg.rf.2092d252b23417fbd449789aa17aea91.jpg,416.0,416.0,vehicle,0.0,120.0,47.0,209.0,
43339d9cbca470e4_jpg.rf.2092d252b23417fbd449789aa17aea91.jpg,416.0,416.0,vehicle,31.0,29.0,387.0,338.0,
43339d9cbca470e4_jpg.rf.2092d252b23417fbd449789aa17aea91.jpg,416.0,416.0,vehicle,362.0,113.0,398.0,164.0,
43339d9cbca470e4_jpg.rf.2092d252b23417fbd449789aa17aea91.jpg,416.0,416.0,vehicle,389.0,136.0,416.0,201.0,
35875c388efcddf0_jpg.rf.2e4bfdef8ff7d2c5a6ace544622b8dce.jpg,416.0,416.0,license-plate,1.0,26.0,14.0,35.0,
35875c388efcddf0_jpg.rf.2e4bfdef8ff7d2c5a6ace544622b8dce.jpg,416.0,416.0,license-plate,187.0,206.0,300.0,286.0,
35875c388efcddf0_jpg.rf.2e4bfdef8ff7d2c5a6ace544622b8dce.jpg,416.0,416.0,vehicle,0.0,1.0,46.0,72.0,
35875c388efcddf0_jpg.rf.2e4bfdef8ff7d2c5a6ace544622b8dce.jpg,416.0,416.0,vehicle,0.0,0.0,415.0,415.0,
35875c388efcddf0_jpg.rf.2e4bfdef8ff7d2c5a6ace544622b8dce.jpg,416.0,416.0,vehicle,319.0,1.0,415.0,72.0,
35875c388efcddf0_jpg.rf.2e4bfdef8ff7d2c5a6ace544622b8dce.jpg,416.0,416.0,vehicle,373.0,1.0,415.0,119.0,
29f7991e696e6e3f_jpg.rf.2c4c1f752b2f0b3f446eb9d16983df5a.jpg,416.0,416.0,license-plate,181.0,176.0,259.0,236.0,
1e6e75488d7878aa_jpg.rf.2675fb5270fce9c1aa1b1ea02f0f6b12.jpg,416.0,416.0,license-plate,24.0,246.0,35.0,264.0,
1e6e75488d7878aa_jpg.rf.2675fb5270fce9c1aa1b1ea02f0f6b12.jpg,416.0,416.0,license-plate,270.0,213.0,275.0,221.0,
1e6e75488d7878aa_jpg.rf.2675fb5270fce9c1aa1b1ea02f0f6b12.jpg,416.0,416.0,vehicle,21.0,137.0,273.0,313.0,
1e6e75488d7878aa_jpg.rf.2675fb5270fce9c1aa1b1ea02f0f6b12.jpg,416.0,416.0,vehicle,263.0,152.0,377.0,249.0,
643c3cc1a4e85db2_jpg.rf.2db01eb9959635d88ef16759960038d9.jpg,416.0,416.0,license-plate,183.0,201.0,244.0,242.0,
643c3cc1a4e85db2_jpg.rf.2db01eb9959635d88ef16759960038d9.jpg,416.0,416.0,vehicle,58.0,31.0,358.0,380.0,
87b4f1202cd06440_jpg.rf.2ac9ee95057ccf91f52c0e43dfe0de40.jpg,416.0,416.0,license-plate,32.0,297.0,74.0,316.0,
87b4f1202cd06440_jpg.rf.2ac9ee95057ccf91f52c0e43dfe0de40.jpg,416.0,416.0,vehicle,0.0,221.0,28.0,317.0,
87b4f1202cd06440_jpg.rf.2ac9ee95057ccf91f52c0e43dfe0de40.jpg,416.0,416.0,vehicle,3.0,215.0,224.0,390.0,
87b4f1202cd06440_jpg.rf.2ac9ee95057ccf91f52c0e43dfe0de40.jpg,416.0,416.0,vehicle,259.0,200.0,416.0,416.0,
87b4f1202cd06440_jpg.rf.2ac9ee95057ccf91f52c0e43dfe0de40.jpg,416.0,416.0,vehicle,361.0,205.0,416.0,229.0,
87b4f1202cd06440_jpg.rf.2ac9ee95057ccf91f52c0e43dfe0de40.jpg,416.0,416.0,vehicle,384.0,217.0,416.0,236.0,
11b155ab5b3331cf_jpg.rf.337311fe1741878589b3954bee0547f5.jpg,416.0,416.0,license-plate,135.0,297.0,184.0,324.0,
11b155ab5b3331cf_jpg.rf.337311fe1741878589b3954bee0547f5.jpg,416.0,416.0,vehicle,87.0,85.0,407.0,410.0,
288a95c01e43cd14_jpg.rf.2317f3638256e47c39e6f64d50c4fa47.jpg,416.0,416.0,license-plate,191.0,203.0,263.0,230.0,
288a95c01e43cd14_jpg.rf.2317f3638256e47c39e6f64d50c4fa47.jpg,416.0,416.0,vehicle,100.0,62.0,324.0,296.0,
2b97f5bf137ee8d1_jpg.rf.35201e41c2fa53a6d61c66417c17ea7f.jpg,416.0,416.0,license-plate,36.0,186.0,53.0,194.0,
2b97f5bf137ee8d1_jpg.rf.35201e41c2fa53a6d61c66417c17ea7f.jpg,416.0,416.0,license-plate,58.0,258.0,92.0,288.0,
2b97f5bf137ee8d1_jpg.rf.35201e41c2fa53a6d61c66417c17ea7f.jpg,416.0,416.0,license-plate,381.0,223.0,416.0,242.0,
2b97f5bf137ee8d1_jpg.rf.35201e41c2fa53a6d61c66417c17ea7f.jpg,416.0,416.0,vehicle,0.0,82.0,416.0,354.0,
2956bcbedfc167b6_jpg.rf.364ddd3b803dfc2c2680bd5cf12dce1c.jpg,416.0,416.0,license-plate,362.0,207.0,379.0,231.0,
2956bcbedfc167b6_jpg.rf.364ddd3b803dfc2c2680bd5cf12dce1c.jpg,416.0,416.0,license-plate,383.0,150.0,395.0,164.0,
2956bcbedfc167b6_jpg.rf.364ddd3b803dfc2c2680bd5cf12dce1c.jpg,416.0,416.0,vehicle,75.0,75.0,383.0,295.0,
2956bcbedfc167b6_jpg.rf.364ddd3b803dfc2c2680bd5cf12dce1c.jpg,416.0,416.0,vehicle,158.0,61.0,398.0,176.0,
a79296fb4a48245e_jpg.rf.24651ddfc1d4f036cac0bc58ea906b0d.jpg,416.0,416.0,license-plate,101.0,245.0,141.0,271.0,
a79296fb4a48245e_jpg.rf.24651ddfc1d4f036cac0bc58ea906b0d.jpg,416.0,416.0,license-plate,246.0,200.0,269.0,216.0,
a79296fb4a48245e_jpg.rf.24651ddfc1d4f036cac0bc58ea906b0d.jpg,416.0,416.0,vehicle,27.0,88.0,248.0,354.0,
a79296fb4a48245e_jpg.rf.24651ddfc1d4f036cac0bc58ea906b0d.jpg,416.0,416.0,vehicle,229.0,100.0,346.0,242.0,
a79296fb4a48245e_jpg.rf.24651ddfc1d4f036cac0bc58ea906b0d.jpg,416.0,416.0,vehicle,315.0,92.0,387.0,199.0,
a79296fb4a48245e_jpg.rf.24651ddfc1d4f036cac0bc58ea906b0d.jpg,416.0,416.0,vehicle,358.0,66.0,416.0,124.0,
647ff22cf6950211_jpg.rf.2e33af1b9b6ee5f8e0c7044a8eb805a7.jpg,416.0,416.0,license-plate,192.0,237.0,253.0,277.0,
647ff22cf6950211_jpg.rf.2e33af1b9b6ee5f8e0c7044a8eb805a7.jpg,416.0,416.0,vehicle,43.0,64.0,352.0,388.0,
7a1f9520c7ecd5b1_jpg.rf.230911c4289f614e8c90428e64a43de5.jpg,416.0,416.0,license-plate,38.0,142.0,93.0,161.0,
7a1f9520c7ecd5b1_jpg.rf.230911c4289f614e8c90428e64a43de5.jpg,416.0,416.0,license-plate,325.0,284.0,375.0,304.0,
7a1f9520c7ecd5b1_jpg.rf.230911c4289f614e8c90428e64a43de5.jpg,416.0,416.0,vehicle,6.0,10.0,412.0,207.0,
7a1f9520c7ecd5b1_jpg.rf.230911c4289f614e8c90428e64a43de5.jpg,416.0,416.0,vehicle,8.0,223.0,414.0,411.0,
1eb2ebab9cd7adf6_jpg.rf.39854bfdfc1184d20ae4aac31229ac4f.jpg,416.0,416.0,license-plate,178.0,217.0,205.0,225.0,
1eb2ebab9cd7adf6_jpg.rf.39854bfdfc1184d20ae4aac31229ac4f.jpg,416.0,416.0,vehicle,151.0,164.0,239.0,269.0,
620bd952592bc0e9_jpg.rf.38c15cb6b6cdfd2810cc6221e45f04ee.jpg,416.0,416.0,license-plate,388.0,161.0,408.0,173.0,
620bd952592bc0e9_jpg.rf.38c15cb6b6cdfd2810cc6221e45f04ee.jpg,416.0,416.0,vehicle,0.0,74.0,416.0,344.0,
a774a6f81fea258b_jpg.rf.3fe3436775be6081646080095eda5a8a.jpg,416.0,416.0,license-plate,332.0,202.0,366.0,231.0,
a774a6f81fea258b_jpg.rf.3fe3436775be6081646080095eda5a8a.jpg,416.0,416.0,vehicle,27.0,71.0,394.0,362.0,
